xpath,variable_name,rdb_relationship,rdb_table,label,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnHeader/Filer/USAddress/AddressLine1,F9_00_ORG_ADDR_L1,ONE,F9-P00-T00-HEADER,Organization street address line 1,Address of Filing Organization (US Line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/USAddress/AddressLine1Txt,F9_00_ORG_ADDR_L1,ONE,F9-P00-T00-HEADER,Organization street address line 1,Address of Filing Organization (US Line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2,F9_00_ORG_ADDR_L2,ONE,F9-P00-T00-HEADER,Organization street address line 2,Address of Filing Organization (Foreign Line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2Txt,F9_00_ORG_ADDR_L2,ONE,F9-P00-T00-HEADER,Organization street address line 2,Address of Filing Organization (Foreign Line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/USAddress/AddressLine2,F9_00_ORG_ADDR_L2,ONE,F9-P00-T00-HEADER,Organization street address line 2,Address of Filing Organization (US Line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/USAddress/AddressLine2Txt,F9_00_ORG_ADDR_L2,ONE,F9-P00-T00-HEADER,Organization street address line 2,Address of Filing Organization (US Line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/USAddress/State,F9_00_ORG_ADDR_STATE,ONE,F9-P00-T00-HEADER,Organization state,Address of Filing Organization (US State),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,FALSE,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990EZ/USAddress/StateAbbreviationCd,F9_00_ORG_ADDR_STATE,ONE,F9-P00-T00-HEADER,Organization state,Address of Filing Organization (US State),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,FALSE,,NA,NA,NA,NA,NA
/Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrState,F9_00_ORG_ADDR_STATE,ONE,F9-P00-T00-HEADER,Organization state,Address of Filing Organization (Foreign Province or State),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,TextType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrStateNm,F9_00_ORG_ADDR_STATE,ONE,F9-P00-T00-HEADER,Organization state,Address of Filing Organization (Foreign Province or State),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,TextType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/USAddress/State,F9_00_ORG_ADDR_STATE,ONE,F9-P00-T00-HEADER,Organization state,Address of Filing Organization (US State),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StateType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/USAddress/StateAbbreviationCd,F9_00_ORG_ADDR_STATE,ONE,F9-P00-T00-HEADER,Organization state,Address of Filing Organization (US State),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,StateType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/USAddress/ZIPCd,F9_00_ORG_ADDR_ZIP,ONE,F9-P00-T00-HEADER,Organization zip,Address of Filing Organization (US Zip Code),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,FALSE,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990EZ/USAddress/ZIPCode,F9_00_ORG_ADDR_ZIP,ONE,F9-P00-T00-HEADER,Organization zip,Address of Filing Organization (US Zip Code),,F990-PC-PART-00-SECTION-C,F990-EZ-PART-00-SECTION-C,F990,EZ,PART-00,Section C,HD,,text,FALSE,,NA,NA,NA,NA,NA
/Return/ReturnHeader/Filer/ForeignAddress/ForeignPostalCd,F9_00_ORG_ADDR_ZIP,ONE,F9-P00-T00-HEADER,Organization zip,Address of Filing Organization (Foreign Postal Code),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,TextType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/ForeignAddress/PostalCode,F9_00_ORG_ADDR_ZIP,ONE,F9-P00-T00-HEADER,Organization zip,Address of Filing Organization (Foreign Postal Code),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,TextType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/USAddress/ZIPCd,F9_00_ORG_ADDR_ZIP,ONE,F9-P00-T00-HEADER,Organization zip,Address of Filing Organization (US Zip Code),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,ZIPCodeType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/USAddress/ZIPCode,F9_00_ORG_ADDR_ZIP,ONE,F9-P00-T00-HEADER,Organization zip,Address of Filing Organization (US Zip Code),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,ZIPCodeType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/EIN,F9_00_ORG_EIN,ONE,F9-P00-T00-HEADER,EIN,Orgainization Employer Identification Number (EIN),,F990-PC-PART-00-SECTION-D,F990-PC-PART-00-SECTION-D,F990,PC,PART-00,Section D,HD,EINType,numeric,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/DoingBusinessAs/BusinessNameLine1,F9_00_ORG_NAME_DBA_L1,ONE,F9-P00-T00-HEADER,Doing business as 1,Doing business as (line 1),[DoingBusinessAs] C,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine1Type,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine1,F9_00_ORG_NAME_DBA_L1,ONE,F9-P00-T00-HEADER,Doing business as 1,Doing business as (line 1),[DoingBusinessAsName] C,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine1Type,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine1Txt,F9_00_ORG_NAME_DBA_L1,ONE,F9-P00-T00-HEADER,Doing business as 1,Doing business as (line 1),[DoingBusinessAsName] C,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine1Type,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/DoingBusinessAs/BusinessNameLine2,F9_00_ORG_NAME_DBA_L2,ONE,F9-P00-T00-HEADER,Doing business as 2,Doing business as (line 2),[DoingBusinessAs] C,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine2Type,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine2,F9_00_ORG_NAME_DBA_L2,ONE,F9-P00-T00-HEADER,Doing business as 2,Doing business as (line 2),[DoingBusinessAsName] C,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine2Type,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine2Txt,F9_00_ORG_NAME_DBA_L2,ONE,F9-P00-T00-HEADER,Doing business as 2,Doing business as (line 2),[DoingBusinessAsName] C,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine2Type,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1,F9_00_ORG_NAME_L1,ONE,F9-P00-T00-HEADER,Organization name line 1,Name of Filing Organization (line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine1Type,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1Txt,F9_00_ORG_NAME_L1,ONE,F9-P00-T00-HEADER,Organization name line 1,Name of Filing Organization (line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine1Type,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/Name/BusinessNameLine1,F9_00_ORG_NAME_L1,ONE,F9-P00-T00-HEADER,Organization name line 1,Name of Filing Organization (line 1),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine1Type,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine2,F9_00_ORG_NAME_L2,ONE,F9-P00-T00-HEADER,Organization name line 2,Name of Filing Organization (line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine2Type,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/BusinessName/BusinessNameLine2Txt,F9_00_ORG_NAME_L2,ONE,F9-P00-T00-HEADER,Organization name line 2,Name of Filing Organization (line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine2Type,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/Name/BusinessNameLine2,F9_00_ORG_NAME_L2,ONE,F9-P00-T00-HEADER,Organization name line 2,Name of Filing Organization (line 2),,F990-PC-PART-00-SECTION-C,F990-PC-PART-00-SECTION-C,F990,PC,PART-00,Section C,HD,BusinessNameLine2Type,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/Phone,F9_00_ORG_PHONE,ONE,F9-P00-T00-HEADER,Organization phone,Filing Organization Telephone Number,,F990-PC-PART-00-SECTION-E,F990-PC-PART-00-SECTION-E,F990,PC,PART-00,Section E,HD,PhoneNumberType,numeric,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnHeader/Filer/PhoneNum,F9_00_ORG_PHONE,ONE,F9-P00-T00-HEADER,Organization phone,Filing Organization Telephone Number,,F990-PC-PART-00-SECTION-E,F990-PC-PART-00-SECTION-E,F990,PC,PART-00,Section E,HD,PhoneNumberType,numeric,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/Form990PartI/WebSite,F9_00_ORG_WEBSITE,ONE,F9-P00-T00-HEADER,Website,Form990 Part I - Web site,,F990-PC-PART-00-SECTION-J,F990-PC-PART-00-SECTION-J,F990,PC,PART-00,Section J,HD,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/WebSite,F9_00_ORG_WEBSITE,ONE,F9-P00-T00-HEADER,Website,Website,[WebSite] J,F990-PC-PART-00-SECTION-J,F990-PC-PART-00-SECTION-J,F990,PC,PART-00,Section J,HD,LineExplanationType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/WebsiteAddressTxt,F9_00_ORG_WEBSITE,ONE,F9-P00-T00-HEADER,Website,Website,[WebsiteAddressTxt] J,F990-PC-PART-00-SECTION-J,F990-PC-PART-00-SECTION-J,F990,PC,PART-00,Section J,HD,LineExplanationType,text,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/WebSite,F9_00_ORG_WEBSITE,ONE,F9-P00-T00-HEADER,Website,Website,[WebSite] I,F990-PC-PART-00-SECTION-J,F990-EZ-PART-00-SECTION-I,F990,EZ,PART-00,Section I,HD,LineExplanationType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990EZ/WebsiteAddressTxt,F9_00_ORG_WEBSITE,ONE,F9-P00-T00-HEADER,Website,Website,[WebsiteAddressTxt] I,F990-PC-PART-00-SECTION-J,F990-EZ-PART-00-SECTION-I,F990,EZ,PART-00,Section I,HD,LineExplanationType,text,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/City,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address of Principal Officer (Foreign City),[AddressPrincipalOfficerForeign] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,TextType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/AddressPrincipalOfficerUS/City,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address of Principal Officer (US City),[AddressPrincipalOfficerUS] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,CityType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/ForeignAddress/City,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address of Filing Organization (Foreign City),[ForeignAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,TextType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/ForeignAddress/CityNm,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address of Filing Organization (Foreign City),[ForeignAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,TextType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/City,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address Foreign - City,,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressUS/City,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address US - City,,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/USAddress/City,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address of Filing Organization (US City),[USAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,CityType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/USAddress/CityNm,F9_00_PRIN_OFF_ADDR_CITY,ONE,F9-P00-T00-HEADER,Principal officer city,Address of Filing Organization (US City),[USAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,CityType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/Country,F9_00_PRIN_OFF_ADDR_CNTR,ONE,F9-P00-T00-HEADER,Principal officer country,Address of Principal Officer (Foreign Country),[AddressPrincipalOfficerForeign] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,CountryType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/ForeignAddress/Country,F9_00_PRIN_OFF_ADDR_CNTR,ONE,F9-P00-T00-HEADER,Principal officer country,Address of Filing Organization (Foreign Country),[ForeignAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,CountryType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/ForeignAddress/CountryCd,F9_00_PRIN_OFF_ADDR_CNTR,ONE,F9-P00-T00-HEADER,Principal officer country,Address of Filing Organization (Foreign Country),[ForeignAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,CountryType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/Country,F9_00_PRIN_OFF_ADDR_CNTR,ONE,F9-P00-T00-HEADER,Principal officer country,Address Foreign - Country,,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,,text,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/AddressLine1,F9_00_PRIN_OFF_ADDR_L1,ONE,F9-P00-T00-HEADER,Principal officer street address line 1,Address of Principal Officer (Foreign Line 1),[AddressPrincipalOfficerForeign] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/AddressPrincipalOfficerUS/AddressLine1,F9_00_PRIN_OFF_ADDR_L1,ONE,F9-P00-T00-HEADER,Principal officer street address line 1,Address of Principal Officer (US Line 1),[AddressPrincipalOfficerUS] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,StreetAddressType,text,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/ForeignAddress/AddressLine1,F9_00_PRIN_OFF_ADDR_L1,ONE,F9-P00-T00-HEADER,Principal officer street address line 1,Address of Filing Organization (Foreign Line 1),[ForeignAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,StreetAddressType,text,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/ForeignAddress/AddressLine1Txt,F9_00_PRIN_OFF_ADDR_L1,ONE,F9-P00-T00-HEADER,Principal officer street address line 1,Address of Filing Organization (Foreign Line 1),[ForeignAddress] F,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,StreetAddressType,text,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/AddressLine1,F9_00_PRIN_OFF_ADDR_L1,ONE,F9-P00-T00-HEADER,Principal officer street address line 1,Address Foreign - AddressLine1,,F990-PC-PART-00-SECTION-F,F990-PC-PART-00-SECTION-F,F990,PC,PART-00,Section F,HD,,text,NA,,NA,NA,NA,NA,NA
