xpath,variable_name ,description,location_code_xsd,location_code,form,form_part,form_line_number,scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table ,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleC/GrassrootsNontaxableAmount2/Total,SC_02_AG_GRAS_NONTAX_TOT,Grassroots Nontaxable Amount2 - Total,[GrassrootsNontaxableAmount2] Part II-A Line 2d; [Total] Part II-A Column (e),SCHED-C-PART-02-A-LINE-2d-COL-(e),SCHED-C,PART-02-A,Line 2d Column(e),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrassrootsCeilingAmount,SC_02_AG_GRAS_CEILING_AMT,Grassroots ceiling amount (150% of line 2d(e)),[GrassrootsCeilingAmount] Part II-A Line 2e Column (e),SCHED-C-PART-02-A-LINE-2e-COL-(e),SCHED-C,PART-02-A,Line 2e Column(e),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/GrassrootsCeilingAmount,SC_02_AG_GRAS_CEILING_AMT,Grassroots ceiling amount (150% of line 2d(e)),[GrassrootsCeilingAmount] Part II-A Line 2e(e),SCHED-C-PART-02-A-LINE-2e-COL-(e),SCHED-C,PART-02-A,Line 2e Column(e),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrassrootsCeilingAmt,SC_02_AG_GRAS_CEILING_AMT,Grassroots ceiling amount (150% of line 2d(e)),[GrassrootsCeilingAmt] Part II-A Line 2e(e),SCHED-C-PART-02-A-LINE-2e-COL-(e),SCHED-C,PART-02-A,Line 2e Column(e),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus3Amt,SC_02_AG_GRAS_LOB_EXPEND_M3,Grassroots Lobbying Expenditures - Current year minus 3,[AvgGrassrootsLobbyingExpendGrp] Part II-A Line 2f; [CurrentYearMinus3Amt] Part II-A Column (a),SCHED-C-PART-02-A-LINE-2f-COL-(a),SCHED-C,PART-02-A,Line 2f Column(a),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYearMinus3,SC_02_AG_GRAS_LOB_EXPEND_M3,Grassroots Lobbying Expenditures - Current year minus 3,[GrassrootsLobbyingExpenditures] Part II-A Line 2f; [CurrentYearMinus3] Part II-A Column (a),SCHED-C-PART-02-A-LINE-2f-COL-(a),SCHED-C,PART-02-A,Line 2f Column(a),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrassrootsLobbyingExpenditures/CurrentYearMinus3,SC_02_AG_GRAS_LOB_EXPEND_M3,Grassroots Lobbying Expenditures - Current year minus 3,,SCHED-C-PART-02-A-LINE-2f-COL-(a),SCHED-C,PART-02-A,Line 2f Column(a),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus2Amt,SC_02_AG_GRAS_LOB_EXPEND_M2,Grassroots Lobbying Expenditures - Current year minus 2,[AvgGrassrootsLobbyingExpendGrp] Part II-A Line 2f; [CurrentYearMinus2Amt] Part II-A Column (b),SCHED-C-PART-02-A-LINE-2f-COL-(b),SCHED-C,PART-02-A,Line 2f Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYearMinus2,SC_02_AG_GRAS_LOB_EXPEND_M2,Grassroots Lobbying Expenditures - Current year minus 2,[GrassrootsLobbyingExpenditures] Part II-A Line 2f; [CurrentYearMinus2] Part II-A Column (b),SCHED-C-PART-02-A-LINE-2f-COL-(b),SCHED-C,PART-02-A,Line 2f Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrassrootsLobbyingExpenditures/CurrentYearMinus2,SC_02_AG_GRAS_LOB_EXPEND_M2,Grassroots Lobbying Expenditures - Current year minus 2,,SCHED-C-PART-02-A-LINE-2f-COL-(b),SCHED-C,PART-02-A,Line 2f Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus1Amt,SC_02_AG_GRAS_LOB_EXPEND_M1,Grassroots Lobbying Expenditures - Current year minus 1,[AvgGrassrootsLobbyingExpendGrp] Part II-A Line 2f; [CurrentYearMinus1Amt] Part II-A Column (c),SCHED-C-PART-02-A-LINE-2f-COL-(c),SCHED-C,PART-02-A,Line 2f Column(c),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYearMinus1,SC_02_AG_GRAS_LOB_EXPEND_M1,Grassroots Lobbying Expenditures - Current year minus 1,[GrassrootsLobbyingExpenditures] Part II-A Line 2f; [CurrentYearMinus1] Part II-A Column (c),SCHED-C-PART-02-A-LINE-2f-COL-(c),SCHED-C,PART-02-A,Line 2f Column(c),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrassrootsLobbyingExpenditures/CurrentYearMinus1,SC_02_AG_GRAS_LOB_EXPEND_M1,Grassroots Lobbying Expenditures - Current year minus 1,,SCHED-C-PART-02-A-LINE-2f-COL-(c),SCHED-C,PART-02-A,Line 2f Column(c),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearAmt,SC_02_AG_GRAS_LOB_EXPEN_CUR,Grassroots Lobbying Expenditures - Current year,[AvgGrassrootsLobbyingExpendGrp] Part II-A Line 2f; [CurrentYearAmt] Part II-A Column (d),SCHED-C-PART-02-A-LINE-2f-COL-(d),SCHED-C,PART-02-A,Line 2f Column(d),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYear,SC_02_AG_GRAS_LOB_EXPEN_CUR,Grassroots Lobbying Expenditures - Current year,[GrassrootsLobbyingExpenditures] Part II-A Line 2f; [CurrentYear] Part II-A Column (d),SCHED-C-PART-02-A-LINE-2f-COL-(d),SCHED-C,PART-02-A,Line 2f Column(d),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrassrootsLobbyingExpenditures/CurrentYear,SC_02_AG_GRAS_LOB_EXPEN_CUR,Grassroots Lobbying Expenditures - Current year,,SCHED-C-PART-02-A-LINE-2f-COL-(d),SCHED-C,PART-02-A,Line 2f Column(d),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/TotalAmt,SC_02_AG_GRAS_LOB_EXPEN_TOT,Grassroots Lobbying Expenditures - Total,[AvgGrassrootsLobbyingExpendGrp] Part II-A Line 2f; [TotalAmt] Part II-A Column (e),SCHED-C-PART-02-A-LINE-2f-COL-(e),SCHED-C,PART-02-A,Line 2f Column(e),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/Total,SC_02_AG_GRAS_LOB_EXPEN_TOT,Grassroots Lobbying Expenditures - Total,[GrassrootsLobbyingExpenditures] Part II-A Line 2f; [Total] Part II-A Column (e),SCHED-C-PART-02-A-LINE-2f-COL-(e),SCHED-C,PART-02-A,Line 2f Column(e),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrassrootsLobbyingExpenditures/Total,SC_02_AG_GRAS_LOB_EXPEN_TOT,Grassroots Lobbying Expenditures - Total,,SCHED-C-PART-02-A-LINE-2f-COL-(e),SCHED-C,PART-02-A,Line 2f Column(e),PZ,,,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/Volunteers,SC_02_VOLUNTEERS,IRS990 Schedule C - Volunteers?,[Volunteers] Part II-B Line 1a Column (a),SCHED-C-PART-02-B-LINE-1a-COL-(a),SCHED-C,PART-02-B,Line 1a Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/VolunteersInd,SC_02_VOLUNTEERS,IRS990 Schedule C - Volunteers?,[VolunteersInd] Part II-B Line 1a Column (a),SCHED-C-PART-02-B-LINE-1a-COL-(a),SCHED-C,PART-02-B,Line 1a Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/Volunteers,SC_02_VOLUNTEERS,IRS990 Schedule C - Volunteers?,,SCHED-C-PART-02-B-LINE-1a-COL-(a),SCHED-C,PART-02-B,Line 1a Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/PaidStaffOrManagement,SC_02_PAID_STAFF,Paid staff or management (include compensation in expenses reported on Line c through i),[PaidStaffOrManagement] Part II-B Line 1b Column (a),SCHED-C-PART-02-B-LINE-1b-COL-(a),SCHED-C,PART-02-B,Line 1b Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/PaidStaffOrManagementInd,SC_02_PAID_STAFF,Paid staff or management (include compensation in expenses reported on Line c through i),[PaidStaffOrManagementInd] Part II-B Line 1b Column (a),SCHED-C-PART-02-B-LINE-1b-COL-(a),SCHED-C,PART-02-B,Line 1b Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/PaidStaffOrManagement,SC_02_PAID_STAFF,Paid staff or management (include compensation in expenses reported on Line c through i),,SCHED-C-PART-02-B-LINE-1b-COL-(a),SCHED-C,PART-02-B,Line 1b Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/PaidStaffOrManagementAmount,SC_02_PAID_STAFF_AMT,Paid staff or management (include compensation in expenses reported on Line c through i)(Amount) ,,SCHED-C-PART-02-B-LINE-1b-COL-(b),SCHED-C,PART-02-B,Line 1b Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/PaidStaffOrManagementAmount,SC_02_PAID_STAFF_AMT,Paid staff or management (include compensation in expenses reported on Line c through i)(Amount) ,,SCHED-C-PART-02-B-LINE-1b-COL-(b),SCHED-C,PART-02-B,Line 1b Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/MediaAdvertisementsAmount,SC_02_MEDIA_ADVERTISE_AMT,Media advertisements amount (only for section 501(c)(3)),[MediaAdvertisementsAmount] Part II-B Line 1c Column (b),SCHED-C-PART-02-B-LINE-1c-COL-(b),SCHED-C,PART-02-B,Line 1c Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/MediaAdvertisementsAmt,SC_02_MEDIA_ADVERTISE_AMT,Media advertisements amount (only for section 501(c)(3)),[MediaAdvertisementsAmt] Part II-B Line 1c Column (b),SCHED-C-PART-02-B-LINE-1c-COL-(b),SCHED-C,PART-02-B,Line 1c Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/MediaAdvertisementsAmount,SC_02_MEDIA_ADVERTISE_AMT,Media advertisements amount (only for section 501(c)(3)),,SCHED-C-PART-02-B-LINE-1c-COL-(b),SCHED-C,PART-02-B,Line 1c Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/MediaAdvertisements,SC_02_MEDIA_ADVERTISE,Media advertisements?,[MediaAdvertisements] Part II-B Line 1c Column(a),SCHED-C-PART-02-B-LINE-1c-COL-(a),SCHED-C,PART-02-B,Line 1c Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/MediaAdvertisementsInd,SC_02_MEDIA_ADVERTISE,Media advertisements?,[MediaAdvertisementsInd] Part II-B Line 1c Column(a),SCHED-C-PART-02-B-LINE-1c-COL-(a),SCHED-C,PART-02-B,Line 1c Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/MediaAdvertisements,SC_02_MEDIA_ADVERTISE,Media advertisements?,,SCHED-C-PART-02-B-LINE-1c-COL-(a),SCHED-C,PART-02-B,Line 1c Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/MailingsMembers,SC_02_MAIL_MEMBERS,Mailings to members; legislators; or to the public?,[MailingsMembers] Part II-B Line 1d Column (a),SCHED-C-PART-02-B-LINE-1d-COL-(a),SCHED-C,PART-02-B,Line 1d Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/MailingsMembersInd,SC_02_MAIL_MEMBERS,Mailings to members; legislators; or to the public?,[MailingsMembersInd] Part II-B Line 1d Column (a),SCHED-C-PART-02-B-LINE-1d-COL-(a),SCHED-C,PART-02-B,Line 1d Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/MailingsMembers,SC_02_MAIL_MEMBERS,Mailings to members; legislators; or to the public?,,SCHED-C-PART-02-B-LINE-1d-COL-(a),SCHED-C,PART-02-B,Line 1d Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/MailingsMembersAmount,SC_02_MAIL_MEMBERS_AMT,Mailings to members; legislators; or to the public?(Amount) ,[MailingsMembersAmount] Part II-B Line 1d Column (b),SCHED-C-PART-02-B-LINE-1d-COL-(b),SCHED-C,PART-02-B,Line 1d Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/MailingsMembersAmt,SC_02_MAIL_MEMBERS_AMT,Mailings to members; legislators; or to the public?(Amount) ,[MailingsMembersAmt] Part II-B Line 1d Column (b),SCHED-C-PART-02-B-LINE-1d-COL-(b),SCHED-C,PART-02-B,Line 1d Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/MailingsMembersAmount,SC_02_MAIL_MEMBERS_AMT,Mailings to members; legislators; or to the public?(Amount) ,,SCHED-C-PART-02-B-LINE-1d-COL-(b),SCHED-C,PART-02-B,Line 1d Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcastAmount,SC_02_PUBLICA_BRAOCAST_AMT,Publications; or published or broadcast statements (only for section 501(c)(3))(Amount) ,[PublicationsOrBroadcastAmount] Part II-B Line 1e Column (b),SCHED-C-PART-02-B-LINE-1e-COL-(b),SCHED-C,PART-02-B,Line 1e Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcastAmt,SC_02_PUBLICA_BRAOCAST_AMT,Publications; or published or broadcast statements (only for section 501(c)(3))(Amount) ,[PublicationsOrBroadcastAmt] Part II-B Line 1e Column (b),SCHED-C-PART-02-B-LINE-1e-COL-(b),SCHED-C,PART-02-B,Line 1e Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/PublicationsOrBroadcastAmount,SC_02_PUBLICA_BRAOCAST_AMT,Publications; or published or broadcast statements (only for section 501(c)(3))(Amount) ,,SCHED-C-PART-02-B-LINE-1e-COL-(b),SCHED-C,PART-02-B,Line 1e Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcast,SC_02_PUBLICA_BRAOCAST ,Publications; or published or broadcast statements?,[PublicationsOrBroadcast] Part II-B Line 1e Column(a),SCHED-C-PART-02-B-LINE-1e-COL-(a),SCHED-C,PART-02-B,Line 1e Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcastInd,SC_02_PUBLICA_BRAOCAST ,Publications; or published or broadcast statements?,[PublicationsOrBroadcastInd] Part II-B Line 1e Column(a),SCHED-C-PART-02-B-LINE-1e-COL-(a),SCHED-C,PART-02-B,Line 1e Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/PublicationsOrBroadcast,SC_02_PUBLICA_BRAOCAST ,Publications; or published or broadcast statements?,,SCHED-C-PART-02-B-LINE-1e-COL-(a),SCHED-C,PART-02-B,Line 1e Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizations,SC_02_GRANT_TO_ORGS_LOB,Grants to other organizations for lobbying purposes?,[GrantsOtherOrganizations] Part II-B Line 1f Column (a),SCHED-C-PART-02-B-LINE-1f-COL-(a),SCHED-C,PART-02-B,Line 1f Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsInd,SC_02_GRANT_TO_ORGS_LOB,Grants to other organizations for lobbying purposes?,[GrantsOtherOrganizationsInd] Part II-B Line 1f Column (a),SCHED-C-PART-02-B-LINE-1f-COL-(a),SCHED-C,PART-02-B,Line 1f Column(a),PZ,BooleanType,text,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrantsOtherOrganizations,SC_02_GRANT_TO_ORGS_LOB,Grants to other organizations for lobbying purposes?,,SCHED-C-PART-02-B-LINE-1f-COL-(a),SCHED-C,PART-02-B,Line 1f Column(a),PZ,,text,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsAmount,SC_02_GRANT_TO_ORGS_LOB_AMT,Grants to other organizations for lobbying purposes (only for section 501(c)(3))(Amount) ,[GrantsOtherOrganizationsAmount] Part II-B Line 1f Column (b),SCHED-C-PART-02-B-LINE-1f-COL-(b),SCHED-C,PART-02-B,Line 1f Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsAmt,SC_02_GRANT_TO_ORGS_LOB_AMT,Grants to other organizations for lobbying purposes (only for section 501(c)(3))(Amount) ,[GrantsOtherOrganizationsAmt] Part II-B Line 1f Column (b),SCHED-C-PART-02-B-LINE-1f-COL-(b),SCHED-C,PART-02-B,Line 1f Column(b),PZ,USAmountNNType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartII/GrantsOtherOrganizationsAmount,SC_02_GRANT_TO_ORGS_LOB_AMT,Grants to other organizations for lobbying purposes (only for section 501(c)(3))(Amount) ,,SCHED-C-PART-02-B-LINE-1f-COL-(b),SCHED-C,PART-02-B,Line 1f Column(b),PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
