xpath,variable_name_old ,variable_name_new,len(),description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table ,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleA/TestPublicSafetyInd,SA_01_PZ_TESTPUBLSAFE,SA_01_PCSTAT_PUB_SAFTY_TEST_X,29,An organization organized and operated to test for public safety. Section 509(a)(4),[TestPublicSafetyInd] Part I Line 11,SCHED-A-PART-01-LINE-11,SCHED-A,SZ,PART-01,Line 11,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportingOrganization509a3,SA_01_PZ_SUPPORORGANI3,SA_01_PCSTAT_SUPPORT_ORG_X,26,Supporting organization 509(a)(3),,SCHED-A-PART-01-LINE-12,SCHED-A,SZ,PART-01,Line 12,PZ,,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrganization509a3,SA_01_PZ_SUPPORORGANI3,SA_01_PCSTAT_SUPPORT_ORG_X,26,Supporting organization 509(a)(3),[SupportingOrganization509a3] Part I Line 11,SCHED-A-PART-01-LINE-12,SCHED-A,SZ,PART-01,Line 12,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrganization509a3Ind,SA_01_PZ_SUPPORGAINDN,SA_01_PCSTAT_SUPPORT_ORG_X,26,Supporting organization 509(a)(3),[SupportingOrganization509a3Ind] Part I Line 12,SCHED-A-PART-01-LINE-12,SCHED-A,SZ,PART-01,Line 12,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrgType1Ind,SA_01_PZ_SUPORGTYPIND1,SA_01_PCSTAT_SUPPORT_T1_X,25,Supporting organization 509(a)(3) - Type 1,[SupportingOrgType1Ind] Part I Line 12a,SCHED-A-PART-01-LINE-12A,SCHED-A,SZ,PART-01,Line 12a,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportingOrg509a3Type1,SA_01_PZ_SUPPORG5TYPE1,SA_01_PCSTAT_SUPPORT_T1_X,25,Supporting organization 509(a)(3) - Type 1,,SCHED-A-PART-01-LINE-12A,SCHED-A,SZ,PART-01,Line 12a,PZ,,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrg509a3Type1,SA_01_PZ_SUPPORG5TYPE1,SA_01_PCSTAT_SUPPORT_T1_X,25,Supporting organization 509(a)(3) - Type 1,[SupportingOrg509a3Type1] Part I Line 11a,SCHED-A-PART-01-LINE-12A,SCHED-A,SZ,PART-01,Line 12a,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrgType2Ind,SA_01_PZ_SUPORGTYPIND2,SA_01_PCSTAT_SUPPORT_T2_X,25,Supporting organization 509(a)(3) - Type 2,[SupportingOrgType2Ind] Part I Line 12b,SCHED-A-PART-01-LINE-12B,SCHED-A,SZ,PART-01,Line 12b,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportingOrg509a3Type2,SA_01_PZ_SUPPORG5TYPE2,SA_01_PCSTAT_SUPPORT_T2_X,25,Supporting organization 509(a)(3) - Type 2,,SCHED-A-PART-01-LINE-12B,SCHED-A,SZ,PART-01,Line 12b,PZ,,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrg509a3Type2,SA_01_PZ_SUPPORG5TYPE2,SA_01_PCSTAT_SUPPORT_T2_X,25,Supporting organization 509(a)(3) - Type 2,[SupportingOrg509a3Type2] Part I Line 11b,SCHED-A-PART-01-LINE-12B,SCHED-A,SZ,PART-01,Line 12b,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrgType3FuncIntInd,SA_01_PZ_SUORTYFUININ,SA_01_PCSTAT_SUPPORT_T3_FUNC_X,30,Supporting organization 509(a)(3) - Type 3 functionally integrated,[SupportingOrgType3FuncIntInd] Part I Line 12c,SCHED-A-PART-01-LINE-12C,SCHED-A,SZ,PART-01,Line 12c,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportingOrg509a3Type3FuncInt,SA_01_PZ_SUORTYFUINNT,SA_01_PCSTAT_SUPPORT_T3_FUNC_X,30,Supporting organization 509(a)(3) - Type 3 functionally integrated,,SCHED-A-PART-01-LINE-12C,SCHED-A,SZ,PART-01,Line 12c,PZ,,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrg509a3Type3FuncInt,SA_01_PZ_SUORTYFUINNT,SA_01_PCSTAT_SUPPORT_T3_FUNC_X,30,Supporting organization 509(a)(3) - Type 3 functionally integrated,[SupportingOrg509a3Type3FuncInt] Part I Line 11c,SCHED-A-PART-01-LINE-12C,SCHED-A,SZ,PART-01,Line 12c,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrgType3NonFuncInd,SA_01_PZ_SUORTYNOFUIN,SA_01_PCSTAT_SUPPORT_T3_UNFUNC_X,32,Supporting organization 509(a)(3) - Type 3 Non-functionally integrated,[SupportingOrgType3NonFuncInd] Part I Line 12d,SCHED-A-PART-01-LINE-12D,SCHED-A,SZ,PART-01,Line 12d,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrg509a3Type3NonFunc,SA_01_PZ_SUORTYNOFUUN,SA_01_PCSTAT_SUPPORT_T3_UNFUNC_X,32,Supporting organization 509(a)(3) - Type 3 Non-functionally integrated,[SupportingOrg509a3Type3NonFunc] Part I Line 11d,SCHED-A-PART-01-LINE-12D,SCHED-A,SZ,PART-01,Line 12d,PZ,,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/IRSWrittenDeterminationInd,SA_01_PZ_IRRSSWWRDEET,SA_01_PCSTAT_DETERMIN_IRS_X,27,Does the organization have a written determination from the IRS that it is a Type I; Type II or Type III supporting organization?,[IRSWrittenDeterminationInd] Part I Line 12e,SCHED-A-PART-01-LINE-12E,SCHED-A,SZ,PART-01,Line 12e,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/WrittenIRSDetermination,SA_01_PZ_WRIRRSSDDEET,SA_01_PCSTAT_DETERMIN_IRS_X,27,Does the organization have a written determination from the IRS that it is a Type I; Type II or Type III supporting organization?,,SCHED-A-PART-01-LINE-12E,SCHED-A,SZ,PART-01,Line 12e,PZ,,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,,,,T,,
/Return/ReturnData/IRS990ScheduleA/WrittenIRSDetermination,SA_01_PZ_WRIRRSSDDEET,SA_01_PCSTAT_DETERMIN_IRS_X,27,Does the organization have a written determination from the IRS that it is a Type I; Type II or Type III supporting organization?,[WrittenIRSDetermination] Part I Line 11f,SCHED-A-PART-01-LINE-12E,SCHED-A,SZ,PART-01,Line 12e,PZ,CheckboxType,checkbox,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrganizationsCnt,SA_01_PZ_SUPPORGACNTN,SA_01_PCSTAT_SUPPORT_ORG_NUM,28,Number of supported organizations,[SupportedOrganizationsCnt] Part I Line 12f,SCHED-A-PART-01-LINE-12F,SCHED-A,SZ,PART-01,Line 12f,PZ,IntegerNNType,numeric,ONE,SA-P01-T00-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportedOrgInformation/Name/BusinessNameLine1,SA_01_PZ_SOINBNLINE11,SA_01_PCSTAT_ORG_NAME_L1,24,Name - BusinessNameLine1,,SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformation/Name/BusinessNameLine1,SA_01_PZ_SOINBNLINE11,SA_01_PCSTAT_ORG_NAME_L1,24,Name - BusinessNameLine1,[SupportedOrgInformation] Part I Line 11h Table; [Name] Part I Line 11h Column (i),SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,BusinessNameLine1Type,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/SupportedOrganizationName/BusinessNameLine1,SA_01_PZ_SOISONBNLINE1,SA_01_PCSTAT_ORG_NAME_L1,24,Supported Organization Name - BusinessNameLine1,[SupportedOrgInformationGrp] Part I Line 11h Table; [SupportedOrganizationName] Part I Line 11h Column (i),SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,BusinessNameLine1Type,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/SupportedOrganizationName/BusinessNameLine1Txt,SA_01_PZ_SOISONBNLINE1,SA_01_PCSTAT_ORG_NAME_L1,24,Supported Organization Name - BusinessNameLine1Txt,[SupportedOrgInformationGrp] Part I Line 12g Table; [SupportedOrganizationName] Part I Line 12g Column (i),SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,BusinessNameLine1Type,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportedOrgInformation/Name/BusinessNameLine2,SA_01_PZ_SOINBNLINE22,SA_01_PCSTAT_ORG_NAME_L2,24,Name - BusinessNameLine2,,SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformation/Name/BusinessNameLine2,SA_01_PZ_SOINBNLINE22,SA_01_PCSTAT_ORG_NAME_L2,24,Name - BusinessNameLine2,[SupportedOrgInformation] Part I Line 11h Table; [Name] Part I Line 11h Column (i),SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,BusinessNameLine2Type,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/SupportedOrganizationName/BusinessNameLine2,SA_01_PZ_SOISONBNLINE2,SA_01_PCSTAT_ORG_NAME_L2,24,Supported Organization Name - BusinessNameLine2,[SupportedOrgInformationGrp] Part I Line 11h Table; [SupportedOrganizationName] Part I Line 11h Column (i),SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,BusinessNameLine2Type,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/SupportedOrganizationName/BusinessNameLine2Txt,SA_01_PZ_SOISONBNLINE2,SA_01_PCSTAT_ORG_NAME_L2,24,Supported Organization Name - BusinessNameLine2Txt,[SupportedOrgInformationGrp] Part I Line 12g Table; [SupportedOrganizationName] Part I Line 12g Column (i),SCHED-A-PART-01-LINE-12G-COL-i,SCHED-A,SZ,PART-01,Line 12g Column (i),PZ,BusinessNameLine2Type,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportedOrgInformation/EIN,SA_01_PZ_SUORINEIINN,SA_01_PCSTAT_ORG_EIN,20,EIN of supported organization,,SCHED-A-PART-01-LINE-12G-COL-ii,SCHED-A,SZ,PART-01,Line 12g Column (ii),PZ,,numeric,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformation/EIN,SA_01_PZ_SUORINEIINN,SA_01_PCSTAT_ORG_EIN,20,EIN of supported organization,[SupportedOrgInformation] Part I Line 11h Table; [EIN] Part I Line 11h Column (ii),SCHED-A-PART-01-LINE-12G-COL-ii,SCHED-A,SZ,PART-01,Line 12g Column (ii),PZ,EINType,numeric,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/EIN,SA_01_PZ_SUORINEIINN,SA_01_PCSTAT_ORG_EIN,20,EIN of supported organization,[SupportedOrgInformationGrp] Part I Line 12g Table; [EIN] Part I Line 12g Column (ii),SCHED-A-PART-01-LINE-12G-COL-ii,SCHED-A,SZ,PART-01,Line 12g Column (ii),PZ,EINType,numeric,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/OrganizationTypeCd,SA_01_PZ_SUORINORTYYP,SA_01_PCSTAT_ORG_TYPE,21,Type of organization,[SupportedOrgInformationGrp] Part I Line 12g Table; [OrganizationTypeCd] Part I Line 12g(iii),SCHED-A-PART-01-LINE-12G-COL-iii,SCHED-A,SZ,PART-01,Line 12g Column (iii),PZ,StringType,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/OrganizationTypeDesc,SA_01_PZ_SUORINORTYYP,SA_01_PCSTAT_ORG_TYPE,21,Type of organization,[SupportedOrgInformationGrp] Part I Line 11g Table; [OrganizationTypeDesc] Part I Line 11g Column (iii),SCHED-A-PART-01-LINE-12G-COL-iii,SCHED-A,SZ,PART-01,Line 12g Column (iii),PZ,ShortDescriptionType,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2014v5.0,2014,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportedOrgInformation/TypeOfOrganization,SA_01_PZ_SUORINTYOFOR,SA_01_PCSTAT_ORG_TYPE,21,Type of organization,,SCHED-A-PART-01-LINE-12G-COL-iii,SCHED-A,SZ,PART-01,Line 12g Column (iii),PZ,,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformation/TypeOfOrganization,SA_01_PZ_SUORINTYOFOR,SA_01_PCSTAT_ORG_TYPE,21,Type of organization,[SupportedOrgInformation] Part I Line 11h Table; [TypeOfOrganization] Part I Line 11h Column (iii),SCHED-A-PART-01-LINE-12G-COL-iii,SCHED-A,SZ,PART-01,Line 12g Column (iii),PZ,ShortDescriptionType,text,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/GoverningDocumentListedInd,SA_01_PZ_SOIGDLIND,SA_01_PCSTAT_ORG_DOC_LISTED_X,29,Is the supported organization listed in your governing documents?,[SupportedOrgInformationGrp] Part I Line 12g Table; [GoverningDocumentListedInd] Part I Line 12g Column (iv),SCHED-A-PART-01-LINE-12G-COL-iv,SCHED-A,SZ,PART-01,Line 12g Column (iv),PZ,BooleanType,checkbox,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportedOrgInformation/ListedInGoverningDoc,SA_01_PZ_SOILIGDOC,SA_01_PCSTAT_ORG_DOC_LISTED_X,29,Is the supported organization listed in your governing documents?,,SCHED-A-PART-01-LINE-12G-COL-iv,SCHED-A,SZ,PART-01,Line 12g Column (iv),PZ,,checkbox,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformation/ListedInGoverningDoc,SA_01_PZ_SOILIGDOC,SA_01_PCSTAT_ORG_DOC_LISTED_X,29,Is the supported organization listed in your governing documents?,[SupportedOrgInformation] Part I Line 11h Table; [ListedInGoverningDoc] Part I Line 11h Column (iv),SCHED-A-PART-01-LINE-12G-COL-iv,SCHED-A,SZ,PART-01,Line 12g Column (iv),PZ,BooleanType,checkbox,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportedOrgInformation/Amount,SA_01_PZ_SUPORGINFAMO,SA_01_PCSTAT_ORG_AMT_SUPPORT,28,Amount of support,,SCHED-A-PART-01-LINE-12G-COL-v,SCHED-A,SZ,PART-01,Line 12g Column (v),PZ,,numeric,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformation/Amount,SA_01_PZ_SUPORGINFAMO,SA_01_PCSTAT_ORG_AMT_SUPPORT,28,Amount of support,[SupportedOrgInformation] Part I Line 11h Table; [Amount] Part I Line 11h Column (vii),SCHED-A-PART-01-LINE-12G-COL-v,SCHED-A,SZ,PART-01,Line 12g Column (v),PZ,USAmountNNType,numeric,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/SupportAmt,SA_01_PZ_SUPORGINFSUP,SA_01_PCSTAT_ORG_AMT_SUPPORT,28,Amount of support,[SupportedOrgInformationGrp] Part I Line 12g Table; [SupportAmt] Part I Line 12g Column (v),SCHED-A-PART-01-LINE-12G-COL-v,SCHED-A,SZ,PART-01,Line 12g Column (v),PZ,USAmountType,numeric,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/SupportedOrgInformationGrp/OtherSupportAmt,SA_01_PZ_SUORINOTSUUP,SA_01_PCSTAT_ORG_AMT_OTH,24,Estimated value of diversion,[SupportedOrgInformationGrp] Part I Line 12g Table; [OtherSupportAmt] Part I Line 12g Column (vi),SCHED-A-PART-01-LINE-12G-COL-vi,SCHED-A,SZ,PART-01,Line 12g  Column (vi),PZ,USAmountType,numeric,MANY,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/OtherSupportSumAmt,SA_01_PZ_OTHESUPPSUMU,SA_01_PCSTAT_ORG_AMT_OTH_TOT,28,Sum of amounts of other support,[OtherSupportSumAmt] Part I Line 12g(vi) Total,SCHED-A-PART-01-LINE-12G-COL-vi-TOT,SCHED-A,SZ,PART-01,Line 12g Column (vi),PZ,USAmountType,numeric,ONE,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,,,
/Return/ReturnData/IRS990ScheduleA/SumOfAmounts,SA_01_PZ_SUMAMOAMOUNT,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,32,Sum of amounts of support,[SumOfAmounts] Part I Line 11h,SCHED-A-PART-01-LINE-12G-COL-v-TOT,SCHED-A,SZ,PART-01,Line 12g Column (v) ,PZ,USAmountNNType,numeric,ONE,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SumOfAmounts,SA_01_PZ_SUMOOFAMAMOU,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,32,Sum of amounts of support,,SCHED-A-PART-01-LINE-12G-COL-v-TOT,SCHED-A,SZ,PART-01,Line 12g Column (v) ,PZ,,numeric,ONE,SA-P01-T01-PUBLIC-CHARITY-STATUS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SupportSumAmt,SA_01_PZ_SUPPORSUMUM,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,32,Sum of amounts of support,"[SupportSumAmt] Part I Line 12g(v), Total",SCHED-A-PART-01-LINE-12G-COL-v-TOT,SCHED-A,SZ,PART-01,Line 12g Column (v) ,PZ,USAmountType,numeric,ONE,SA-P01-T01-PUBLIC-CHARITY-STATUS,,2016v3.0,2016,T,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/GiftsGrantsContribReceived/CurrentTaxYearMinus4Years,SA_02_PZ_GGCRCTYMYEAR4,SA_02_PUB_GIFT_GRANT_CONTR_CY_M4,32,Current tax year minus four years,,SCHED-A-PART-02-SECTION-A-LINE-01-COL-A,SCHED-A,SZ,PART-02,Section A Line 01 Column (A),PZ,,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContribReceived170/CurrentTaxYearMinus4Years,SA_02_PZ_GGCRCTYMYEAR4O,SA_02_PUB_GIFT_GRANT_CONTR_CY_M4,32,Current tax year minus four years,[GiftsGrantsContribReceived170] Part II Line 1; [CurrentTaxYearMinus4Years] Part II and III Column (a),SCHED-A-PART-02-SECTION-A-LINE-01-COL-A,SCHED-A,SZ,PART-02,Section A Line 01 Column (A),PZ,USAmountType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GiftsGrantsContriRcvd170Grp/CurrentTaxYearMinus4YearsAmt,SA_02_PZ_GGCRCTYMYEAR4O,SA_02_PUB_GIFT_GRANT_CONTR_CY_M4,32,Current tax year minus four years,[GiftsGrantsContriRcvd170Grp] Part II Line 1; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a),SCHED-A-PART-02-SECTION-A-LINE-01-COL-A,SCHED-A,SZ,PART-02,Section A Line 01 Column (A),PZ,USAmountType,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartII/GiftsGrantsContribReceived/CurrentTaxYearMinus3Years,SA_02_PZ_GGCRCTYMYEAR3,SA_02_PUB_GIFT_GRANT_CONTR_CY_M3,32,Current tax year minus three years,,SCHED-A-PART-02-SECTION-A-LINE-01-COL-B,SCHED-A,SZ,PART-02,Section A Line 01 Column (B),PZ,,numeric,ONE,SA-P02-T00-SUPPORT_SCHEDULE_170,,,,,,,
