variable_name,description,scope,location_code,form,part,data_type,required,cardinality,rdb_table,xpath,version,production_rule,last_version_modified
F9_08_PC_RENINCLOSPER,Rental Income Or Loss - Amount,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/RentalIncomeOrLoss/Personal,2008v1.0;,,Oct-16-2017
F9_08_PC_RENINCLOSREA,Rental Income Or Loss - Real amount,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/RentalIncomeOrLoss/Real,2008v1.0;,,Oct-16-2017
F9_08_PC_ROYREVEXCAMO,Excluded by section 512; 513; or 514: amount,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/RoyaltiesRevenue/ExclusionAmount,2008v1.0;,,Oct-16-2017
F9_08_PC_RRROEFINCOME,Related or exempt function revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/RoyaltiesRevenue/RelatedOrExemptFunctionIncome,2008v1.0;,,Oct-16-2017
F9_08_PC_RORETORECOOL,Royalties Revenue - Total revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/RoyaltiesRevenue/TotalRevenueColumn,2008v1.0;,,Oct-16-2017
F9_08_PC_ROREUNBUREEV,Unrelated business revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/RoyaltiesRevenue/UnrelatedBusinessRevenue,2008v1.0;,,Oct-16-2017
F9_08_PC_TOTALCCONTRI,Total contributions,PC,F990-PC-PART-08-LINE-1h,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalContributions,2008v1.0;,,Oct-16-2017
F9_08_PC_TOTAOTHEREVE,Other miscellaneous revenue total,PC,F990-PC-PART-08-LINE-11e,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalOtherRevenue,2008v1.0;,,Oct-16-2017
F9_08_PC_TOPSREAMOUNT,Excluded by section 512; 513; or 514: amount,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalOthProgramServiceRevenue/ExclusionAmount,2008v1.0;,,Oct-16-2017
F9_08_PC_TOPSRROEFINC,Related or exempt function revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalOthProgramServiceRevenue/RelatedOrExemptFunctionIncome,2008v1.0;,,Oct-16-2017
F9_08_PC_TOPSRTRCOLUM,Total Oth Program Service Revenue - Total revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalOthProgramServiceRevenue/TotalRevenueColumn,2008v1.0;,,Oct-16-2017
F9_08_PC_TOPSRUBREVEN,Unrelated business revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalOthProgramServiceRevenue/UnrelatedBusinessRevenue,2008v1.0;,,Oct-16-2017
F9_08_PC_TOTPROSERREV,Program service revenue total,PC,F990-PC-PART-08-LINE-2g,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalProgramServiceRevenue,2008v1.0;,,Oct-16-2017
F9_08_PC_TOTREVEXCAMO,Excluded by section 512; 513; or 514: amount,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalRevenue/ExclusionAmount,2008v1.0;,,Oct-16-2017
F9_08_PC_TRROEFINCOME,Related or exempt function revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalRevenue/RelatedOrExemptFunctionIncome,2008v1.0;,,Oct-16-2017
F9_08_PC_TORETORECOOL,Total Revenue - Total revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalRevenue/TotalRevenueColumn,2008v1.0;,,Oct-16-2017
F9_08_PC_TOREUNBUREEV,Unrelated business revenue,PC,F990-PC-PART-08,F990,PART-08,,,,,/Return/ReturnData/IRS990/Form990PartVIII/TotalRevenue/UnrelatedBusinessRevenue,2008v1.0;,,Oct-16-2017
F9_07_PZ_OFDIR1A1UB,Average hours per week,PZ,F990-PC-PART-07-LINE-1a1up-COL-B,F990,PART-07,IntegerNNType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/AverageHoursPerWeek,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_AVHOPEWEREEL,Average hours per week for related organizations,PC,F990-PC-PART-07-LINE-1a,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/AverageHoursPerWeekRelated,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,,Oct-16-2017
F9_07_PC_COMFROOTHSOU,Compensation from other sources?,PC,F990-PC-PART-07-LINE-5,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/CompensationFromOtherSources,2008v1.0;,,Oct-16-2017
F9_07_PC_OFDIR1A1C6,Former,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-6,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/Former,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_FORLISIN1A,Formers listed in 1a?,PC,F990-PC-PART-07-LINE-3,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/FormersListedIn1A,2008v1.0;,,Oct-16-2017
F9_07_PC_OFDIR1A1C5,Highest compensated employee,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-5,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/HighestCompensatedEmployee,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_OFDIR1A1C1,Individual trustee or director,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-1,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/IndividualTrusteeOrDirector,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_OFDIR1A1C2,Institutional Trustee,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-2,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/InstitutionalTrustee,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_OFDIR1A1C4,Key Employee,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-4,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/KeyEmployee,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_LIATTOGTT1K,Line1a; total greater than $150K?,PC,F990-PC-PART-07-LINE-4,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/Line1ATotalGT150K,2008v1.0;,,Oct-16-2017
F9_07_PC_NANABUBUNALI1,Name Business - BusinessNameLine1,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/Name/NameBusiness/BusinessNameLine1,2008v1.0;,,Oct-16-2017
F9_07_PC_NANABUBUNALI2,Name Business - BusinessNameLine2,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/Name/NameBusiness/BusinessNameLine2,2008v1.0;,,Oct-16-2017
F9_07_PC_NAMENAMEPERS,Name - Name - Person,PC,F990-PC-PART-07-LINE-1a,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/Name/NamePerson,2008v1.0;,,Oct-16-2017
F9_07_PC_NABUBUNALIIN1,Name Business - BusinessNameLine1,PC,F990-PC-PART-07,F990,PART-07,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/NameBusiness/BusinessNameLine1,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,,Oct-16-2017
F9_07_PC_NABUBUNALIIN2,Name Business - BusinessNameLine2,PC,F990-PC-PART-07,F990,PART-07,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/NameBusiness/BusinessNameLine2,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.0;2011v1.1;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0;,,Oct-16-2017
F9_07_PZ_OFDIR1A1UA,Name - Person,PZ,F990-PC-PART-07-LINE-1a1up-COL-A,F990,PART-07,PersonNameType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/NamePerson,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_NOLLISPERCOM,No listed persons compensated,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/NoListedPersonsCompensated,2008v1.0;,,Oct-16-2017
F9_07_PC_NUMGT1T10K,Number individuals greater than $100K,PC,F990-PC-PART-07-LINE-2,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/NumberIndividualsGT100K,2008v1.0;,,Oct-16-2017
F9_07_PC_OFDIR1A1C3,Officer,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-3,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/Officer,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PZ_OFDIR1A1F,Other compensation,PZ,F990-PC-PART-07-LINE-1a1-COL-F,F990,PART-07,USAmountType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/OtherCompensation,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PZ_OFDIR1A1D,Reportable compensation from organization,PZ,F990-PC-PART-07-LINE-1a1-COL-D,F990,PART-07,USAmountType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/ReportableCompFromOrganization,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PZ_OFDIR1A1E,Reportable compensation from related organizations,PZ,F990-PC-PART-07-LINE-1a1-COL-E,F990,PART-07,USAmountType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/ReportableCompFromRelatedOrgs,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PZ_OFDIR1A1LA,Title,PZ,F990-PC-PART-07-LINE-1a1low-COL-A,F990,PART-07,LineExplanationType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/Title,2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
F9_07_PC_TOTACOLUD,Total; column D,PC,F990-PC-PART-07-LINE-1b,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/TotalColumnD,2008v1.0;,,Oct-16-2017
F9_07_PC_TOTACOLUE,Total; column D,PC,F990-PC-PART-07-LINE-1b,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/TotalColumnE,2008v1.0;,,Oct-16-2017
F9_07_PC_TOTACOLUF,Total; column E,PC,F990-PC-PART-07-LINE-1b,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionA/TotalColumnF,2008v1.0;,,Oct-16-2017
F9_07_PC_OFDIR1A1LB,Average hours per week for related organizations,PC,F990-PC-PART-07-LINE-1a1-COL-B,F990,PART-07,xsd:decimal,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/AverageHoursPerWeekRltdOrgRt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PZ_OFDIR1A1UB,Average hours per week,PZ,F990-PC-PART-07-LINE-1a1up-COL-B,F990,PART-07,xsd:decimal,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/AverageHoursPerWeekRt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PC_BUNABUNALIIN1,Business Name - BusinessNameLine1,PC,F990-PC-PART-07,F990,PART-07,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine1,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,,Oct-16-2017
F9_07_PC_BUNABUNALIIN1,Business Name - BusinessNameLine1Txt,PC,F990-PC-PART-07,F990,PART-07,BusinessNameLine1Type,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine1Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
F9_07_PC_BUNABUNALIIN2,Business Name - BusinessNameLine2,PC,F990-PC-PART-07,F990,PART-07,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine2,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,,Oct-16-2017
F9_07_PC_BUNABUNALIIN2,Business Name - BusinessNameLine2Txt,PC,F990-PC-PART-07,F990,PART-07,BusinessNameLine2Type,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine2Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
F9_07_PC_OFDIR1A1C6,Former,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-6,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/FormerOfcrDirectorTrusteeInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PC_OFDIR1A1C5,Highest compensated employee,PC,F990-PC-PART-07-LINE-1a1-COL-C-POS-5,F990,PART-07,CheckboxType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/HighestCompensatedEmployeeInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PC_TRUSTEDIRECT,Individual trustee or director,PC,F990-PC-PART-07-LINE-1a,F990,PART-07,CheckboxType,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/IndividualTrusteeOrDirectorInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
F9_07_PC_INSTITTRUSTE,Institutional Trustee,PC,F990-PC-PART-07-LINE-1a,F990,PART-07,CheckboxType,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/InstitutionalTrusteeInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
F9_07_PC_KEYEMPEMPLOY,Form990 Part VIISection AGrp - Key Employee,PC,F990-PC-PART-07-LINE-1a,F990,PART-07,CheckboxType,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/KeyEmployeeInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
F9_07_PC_OFFICERFFICE,Form990 Part VIISection AGrp - Officer,PC,F990-PC-PART-07-LINE-1a,F990,PART-07,CheckboxType,,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OfficerInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
F9_07_PZ_OFDIR1A1F,Other compensation,PZ,F990-PC-PART-07-LINE-1a1-COL-F,F990,PART-07,USAmountType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OtherCompensationAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PZ_OFDIR1A1UA,Name - Person,PZ,F990-PC-PART-07-LINE-1a1up-COL-A,F990,PART-07,PersonNameType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/PersonNm,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PZ_OFDIR1A1D,Reportable compensation from organization,PZ,F990-PC-PART-07-LINE-1a1-COL-D,F990,PART-07,USAmountType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/ReportableCompFromOrgAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PZ_OFDIR1A1E,Reportable compensation from related organizations,PZ,F990-PC-PART-07-LINE-1a1-COL-E,F990,PART-07,USAmountType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/ReportableCompFromRltdOrgAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PZ_OFDIR1A1LA,Title,PZ,F990-PC-PART-07-LINE-1a1low-COL-A,F990,PART-07,LineExplanationType,FALSE,,,/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/TitleTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
F9_07_PC_CCAOCAFALINE1,Address Foreign - AddressLine1,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionB/ContractorCompensation/AddressOfContractor/AddressForeign/AddressLine1,2008v1.0;,,Oct-16-2017
F9_07_PC_CCAOCAFALINE2,Address Foreign - AddressLine2,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionB/ContractorCompensation/AddressOfContractor/AddressForeign/AddressLine2,2008v1.0;,,Oct-16-2017
F9_07_PC_CCAOCAFCITY,Address Foreign - City,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionB/ContractorCompensation/AddressOfContractor/AddressForeign/City,2008v1.0;,,Oct-16-2017
F9_07_PC_CCAOCAFCOUNT,Address Foreign - Country,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionB/ContractorCompensation/AddressOfContractor/AddressForeign/Country,2008v1.0;,,Oct-16-2017
F9_07_PC_CCAOCAFPCODE,Address Foreign - Postal code,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionB/ContractorCompensation/AddressOfContractor/AddressForeign/PostalCode,2008v1.0;,,Oct-16-2017
F9_07_PC_CCAOCAFPOSTA,Province or state,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionB/ContractorCompensation/AddressOfContractor/AddressForeign/ProvinceOrState,2008v1.0;,,Oct-16-2017
F9_07_PC_CCAOCAALINE11,Address US - AddressLine1,PC,F990-PC-PART-07,F990,PART-07,,,,,/Return/ReturnData/IRS990/Form990PartVIISectionB/ContractorCompensation/AddressOfContractor/AddressUS/AddressLine1,2008v1.0;,,Oct-16-2017
