xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,scope,part,line_number,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/Form990PartX/RetainedEarningsEndowmentEtc/EOY,F9_10_PC_REEEEOY,F9_10_NAFB_EARN_RETAIN_EOY,26,Ending of year,,F990-PC-PART-10-LINE-32-EOY,F990-PC,PC,PART-10,Line 32 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/RetainedEarningsEndowmentEtc/EOY,F9_10_PC_RETAINEARNEOY,F9_10_NAFB_EARN_RETAIN_EOY,26,"Retained earnings or endowment, end of year",[RetainedEarningsEndowmentEtc] Part X Line 32; [EOY] Part X Column (B),F990-PC-PART-10-LINE-32-EOY,F990-PC,PC,PART-10,Line 32 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/RtnEarnEndowmentIncmOthFndsGrp/EOYAmt,F9_10_PC_RETAINEARNEOY,F9_10_NAFB_EARN_RETAIN_EOY,26,"Retained earnings or endowment, end of year",[RtnEarnEndowmentIncmOthFndsGrp] Part X Line 32; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-32-EOY,F990-PC,PC,PART-10,Line 32 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/PermanentlyRestrictedNetAssets/BOY,F9_10_PC_PERMRESTRICTBOY,F9_10_NAFB_RESTRICT_PERM_BOY,28,"Permanently restricted net assets, beginning of year",[PermanentlyRestrictedNetAssets] Part X Line 29; [BOY] Part X Column (A),F990-PC-PART-10-LINE-29-BOY,F990-PC,PC,PART-10,Line 29 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/PermanentlyRstrNetAssetsGrp/BOYAmt,F9_10_PC_PERMRESTRICTBOY,F9_10_NAFB_RESTRICT_PERM_BOY,28,"Permanently restricted net assets, beginning of year",[PermanentlyRstrNetAssetsGrp] Part X Line 29; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-29-BOY,F990-PC,PC,PART-10,Line 29 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/PermanentlyRestrictedNetAssets/BOY,F9_10_PC_PRNABOY,F9_10_NAFB_RESTRICT_PERM_BOY,28,Beginnning of year,,F990-PC-PART-10-LINE-29-BOY,F990-PC,PC,PART-10,Line 29 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/PermanentlyRestrictedNetAssets/EOY,F9_10_PC_PERMRESTRICTEOY,F9_10_NAFB_RESTRICT_PERM_EOY,28,"Permanently restricted net assets, end of year",[PermanentlyRestrictedNetAssets] Part X Line 29; [EOY] Part X Column (B),F990-PC-PART-10-LINE-29-EOY,F990-PC,PC,PART-10,Line 29 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/PermanentlyRstrNetAssetsGrp/EOYAmt,F9_10_PC_PERMRESTRICTEOY,F9_10_NAFB_RESTRICT_PERM_EOY,28,"Permanently restricted net assets, end of year",[PermanentlyRstrNetAssetsGrp] Part X Line 29; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-29-EOY,F990-PC,PC,PART-10,Line 29 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/PermanentlyRestrictedNetAssets/EOY,F9_10_PC_PRNAEOY,F9_10_NAFB_RESTRICT_PERM_EOY,28,Ending of year,,F990-PC-PART-10-LINE-29-EOY,F990-PC,PC,PART-10,Line 29 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TemporarilyRestrictedNetAssets/BOY,F9_10_PC_TEMPRESTRICTBOY,F9_10_NAFB_RESTRICT_TEMP_BOY,28,"Temporary restricted net assets, beginning of year",[TemporarilyRestrictedNetAssets] Part X Line 28; [BOY] Part X Column (A),F990-PC-PART-10-LINE-28-BOY,F990-PC,PC,PART-10,Line 28 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TemporarilyRstrNetAssetsGrp/BOYAmt,F9_10_PC_TEMPRESTRICTBOY,F9_10_NAFB_RESTRICT_TEMP_BOY,28,"Temporary restricted net assets, beginning of year",[TemporarilyRstrNetAssetsGrp] Part X Line 28; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-28-BOY,F990-PC,PC,PART-10,Line 28 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TemporarilyRestrictedNetAssets/BOY,F9_10_PC_TRNABOY,F9_10_NAFB_RESTRICT_TEMP_BOY,28,Beginnning of year,,F990-PC-PART-10-LINE-28-BOY,F990-PC,PC,PART-10,Line 28 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TemporarilyRestrictedNetAssets/EOY,F9_10_PC_TEMPRESTRICTEOY,F9_10_NAFB_RESTRICT_TEMP_EOY,28,"Temporary restricted net assets, end of year",[TemporarilyRestrictedNetAssets] Part X Line 28; [EOY] Part X Column (B),F990-PC-PART-10-LINE-28-EOY,F990-PC,PC,PART-10,Line 28 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TemporarilyRstrNetAssetsGrp/EOYAmt,F9_10_PC_TEMPRESTRICTEOY,F9_10_NAFB_RESTRICT_TEMP_EOY,28,"Temporary restricted net assets, end of year",[TemporarilyRstrNetAssetsGrp] Part X Line 28; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-28-EOY,F990-PC,PC,PART-10,Line 28 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TemporarilyRestrictedNetAssets/EOY,F9_10_PC_TRNAEOY,F9_10_NAFB_RESTRICT_TEMP_EOY,28,Ending of year,,F990-PC-PART-10-LINE-28-EOY,F990-PC,PC,PART-10,Line 28 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/Form990PartX/DoNotFollowSFAS117,F9_10_PC_DNFSFAS1177,F9_10_NAFB_SFAS117_N_X,22,Organizations that do not follow SFAS 117; check here,,F990-PC-PART-10-LINE-29-BTWN-30,F990-PC,PC,PART-10,Line 29 btwn 30,,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/DoNotFollowSFAS117,F9_10_PC_NOSFAS117,F9_10_NAFB_SFAS117_N_X,22,Organization does not follow SFAS 117,[DoNotFollowSFAS117] Part X,F990-PC-PART-10-LINE-29-BTWN-30,F990-PC,PC,PART-10,Line 29 btwn 30,CheckboxType,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OrgDoesNotFollowSFAS117Ind,F9_10_PC_NOSFAS117,F9_10_NAFB_SFAS117_N_X,22,Organization does not follow SFAS 117,[OrgDoesNotFollowSFAS117Ind] Part X,F990-PC-PART-10-LINE-29-BTWN-30,F990-PC,PC,PART-10,Line 29 btwn 30,CheckboxType,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/FollowSFAS117,F9_10_PC_FOSFFAASS1,F9_10_NAFB_SFAS117_Y_X,22,Organizations that follow SFAS 117; check here,,F990-PC-PART-10-LINE-26-BTWN-27,F990-PC,PC,PART-10,Line 26 btwn 27,,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/FollowSFAS117,F9_10_PC_YESSFAS117,F9_10_NAFB_SFAS117_Y_X,22,Organization does follow SFAS 117,[FollowSFAS117] Part X,F990-PC-PART-10-LINE-26-BTWN-27,F990-PC,PC,PART-10,Line 26 btwn 27,CheckboxType,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OrganizationFollowsSFAS117Ind,F9_10_PC_YESSFAS117,F9_10_NAFB_SFAS117_Y_X,22,Organization does follow SFAS 117,[OrganizationFollowsSFAS117Ind] Part X,F990-PC-PART-10-LINE-26-BTWN-27,F990-PC,PC,PART-10,Line 26 btwn 27,CheckboxType,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalances/BOY,F9_10_PZ_NETASSETSBOY,F9_10_NAFB_TOT_BOY,18,"Net assets or fund balances, beginning of year",[NetAssetsOrFundBalances] Part II Line 27; [BOY] Part II Line 27 Column (A),F990-EZ-PART-02-LINE-27-BOY,F990-EZ,PZ,PART-10,Line 27 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesGrp/BOYAmt,F9_10_PZ_NETASSETSBOY,F9_10_NAFB_TOT_BOY,18,"Net assets or fund balances, beginning of year",[NetAssetsOrFundBalancesGrp] Part II Line 27; [BOYAmt] Part II Line 27 Column (A),F990-EZ-PART-02-LINE-27-BOY,F990-EZ,PZ,PART-10,Line 27 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalanceGrp/BOYAmt,F9_10_PZ_TNAFBBOY,F9_10_NAFB_TOT_BOY,18,Net assets or fund balances; beginning of year,,F990-EZ-PART-02-LINE-27-BOY,F990-EZ,PZ,PART-10,Line 27 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalances/BOY,F9_10_PZ_TNAFBBOY,F9_10_NAFB_TOT_BOY,18,Net assets or fund balances; beginning of year,,F990-EZ-PART-02-LINE-27-BOY,F990-EZ,PZ,PART-10,Line 27 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/Form990PartX/TotalNetAssetsFundBalances/BOY,F9_10_PC_TNAFBBOY,F9_10_NAFB_TOT_BOY,18,Beginnning of year,,F990-PC-PART-10-LINE-33-BOY,F990-PC,PZ,PART-10,Line 33 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/BOYAmt,F9_10_PZ_NETASSETSBOY,F9_10_NAFB_TOT_BOY,18,"Net assets or fund balances, beginning of year",[TotalNetAssetsFundBalanceGrp] Part X Line 33; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-33-BOY,F990-PC,PZ,PART-10,Line 33 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TotalNetAssetsFundBalances/BOY,F9_10_PZ_NETASSETSBOY,F9_10_NAFB_TOT_BOY,18,"Net assets or fund balances, beginning of year",[TotalNetAssetsFundBalances] Part X Line 33; [BOY] Part X Column (A),F990-PC-PART-10-LINE-33-BOY,F990-PC,PZ,PART-10,Line 33 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalances/EOY,F9_10_PZ_NETASSETSEOY,F9_10_NAFB_TOT_EOY,18,"Net assets or fund balances, end of year",[NetAssetsOrFundBalances] Part II Line 27; [EOY] Part II Line 27 Column (B),F990-EZ-PART-02-LINE-27-EOY,F990-EZ,PZ,PART-10,Line 27 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesGrp/EOYAmt,F9_10_PZ_NETASSETSEOY,F9_10_NAFB_TOT_EOY,18,"Net assets or fund balances, end of year",[NetAssetsOrFundBalancesGrp] Part II Line 27; [EOYAmt] Part II Line 27 Column (B),F990-EZ-PART-02-LINE-27-EOY,F990-EZ,PZ,PART-10,Line 27 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalanceGrp/EOYAmt,F9_10_PZ_TNAFBEOY,F9_10_NAFB_TOT_EOY,18,Net assets or fund balances; end of year,,F990-EZ-PART-02-LINE-27-EOY,F990-EZ,PZ,PART-10,Line 27 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/TotalNetAssetsFundBalances/EOY,F9_10_PZ_TNAFBEOY,F9_10_NAFB_TOT_EOY,18,Net assets or fund balances; end of year,,F990-EZ-PART-02-LINE-27-EOY,F990-EZ,PZ,PART-10,Line 27 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/Form990PartX/TotalNetAssetsFundBalances/EOY,F9_10_PC_TNAFBEOY,F9_10_NAFB_TOT_EOY,18,Ending of year,,F990-PC-PART-10-LINE-33-EOY,F990-PC,PZ,PART-10,Line 33 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/EOYAmt,F9_10_PZ_NETASSETSEOY,F9_10_NAFB_TOT_EOY,18,"Net assets or fund balances, end of year",[TotalNetAssetsFundBalanceGrp] Part X Line 33; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-33-EOY,F990-PC,PZ,PART-10,Line 33 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TotalNetAssetsFundBalances/EOY,F9_10_PZ_NETASSETSEOY,F9_10_NAFB_TOT_EOY,18,"Net assets or fund balances, end of year",[TotalNetAssetsFundBalances] Part X Line 33; [EOY] Part X Column (B),F990-PC-PART-10-LINE-33-EOY,F990-PC,PZ,PART-10,Line 33 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TotalLiabNetAssetsFundBalances/BOY,F9_10_PC_TLNAFBBOY,F9_10_NAFB_TOT_LIAB_BOY,23,Beginnning of year,,F990-PC-PART-10-LINE-34-BOY,F990-PC,PC,PART-10,Line 34 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalLiabNetAssetsFundBalances/BOY,F9_10_PC_TOTLIABILITYBOY,F9_10_NAFB_TOT_LIAB_BOY,23,"Total liabilities and net assets/fund balances, beginning of year",[TotalLiabNetAssetsFundBalances] Part X Line 34; [BOY] Part X Column (A),F990-PC-PART-10-LINE-34-BOY,F990-PC,PC,PART-10,Line 34 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/BOYAmt,F9_10_PC_TOTLIABILITYBOY,F9_10_NAFB_TOT_LIAB_BOY,23,"Total liabilities and net assets/fund balances, beginning of year",[TotLiabNetAssetsFundBalanceGrp] Part X Line 34; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-34-BOY,F990-PC,PC,PART-10,Line 34 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/TotalLiabNetAssetsFundBalances/EOY,F9_10_PC_TLNAFBEOY,F9_10_NAFB_TOT_LIAB_EOY,23,Ending of year,,F990-PC-PART-10-LINE-34-EOY,F990-PC,PC,PART-10,Line 34 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/TotalLiabNetAssetsFundBalances/EOY,F9_10_PC_TOTLIABILITYEOY,F9_10_NAFB_TOT_LIAB_EOY,23,"Total liabilities and net assets/fund balances, end of year",[TotalLiabNetAssetsFundBalances] Part X Line 34; [EOY] Part X Column (B),F990-PC-PART-10-LINE-34-EOY,F990-PC,PC,PART-10,Line 34 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TotLiabNetAssetsFundBalanceGrp/EOYAmt,F9_10_PC_TOTLIABILITYEOY,F9_10_NAFB_TOT_LIAB_EOY,23,"Total liabilities and net assets/fund balances, end of year",[TotLiabNetAssetsFundBalanceGrp] Part X Line 34; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-34-EOY,F990-PC,PC,PART-10,Line 34 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/UnrestrictedNetAssets/BOY,F9_10_PC_UNNEASBOOYY,F9_10_NAFB_UNRESTRICT_BOY,25,Beginnning of year,,F990-PC-PART-10-LINE-27-BOY,F990-PC,PC,PART-10,Line 27 BOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/UnrestrictedNetAssets/BOY,F9_10_PC_UNRESTRICTNETBOY,F9_10_NAFB_UNRESTRICT_BOY,25,"Unrestricted net assets, beginning of year",[UnrestrictedNetAssets] Part X Line 27; [BOY] Part X Column (A),F990-PC-PART-10-LINE-27-BOY,F990-PC,PC,PART-10,Line 27 BOY,USAmountNNType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/UnrestrictedNetAssetsGrp/BOYAmt,F9_10_PC_UNRESTRICTNETBOY,F9_10_NAFB_UNRESTRICT_BOY,25,"Unrestricted net assets, beginning of year",[UnrestrictedNetAssetsGrp] Part X Line 27; [BOYAmt] Part X Column (A),F990-PC-PART-10-LINE-27-BOY,F990-PC,PC,PART-10,Line 27 BOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartX/UnrestrictedNetAssets/EOY,F9_10_PC_UNNEASEOOYY,F9_10_NAFB_UNRESTRICT_EOY,25,Ending of year,,F990-PC-PART-10-LINE-27-EOY,F990-PC,PC,PART-10,Line 27 EOY,,numeric,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990/UnrestrictedNetAssets/EOY,F9_10_PC_UNRESTRICTNETEOY,F9_10_NAFB_UNRESTRICT_EOY,25,"Unrestricted net assets, end of year",[UnrestrictedNetAssets] Part X Line 27; [EOY] Part X Column (B),F990-PC-PART-10-LINE-27-EOY,F990-PC,PC,PART-10,Line 27 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/UnrestrictedNetAssetsGrp/EOYAmt,F9_10_PC_UNRESTRICTNETEOY,F9_10_NAFB_UNRESTRICT_EOY,25,"Unrestricted net assets, end of year",[UnrestrictedNetAssetsGrp] Part X Line 27; [EOYAmt] Part X Column (B),F990-PC-PART-10-LINE-27-EOY,F990-PC,PC,PART-10,Line 27 EOY,USAmountType,numeric,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartXInd,F9_10_PZ_ININSCOPPAX,F9_10_SCHED_O_X,15,Schedule O contains a response to a question in Part II,,F990-EZ-PART-02-LINE-00,F990-EZ,PZ,PART-10,Line 00,,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,,,,,,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartII,F9_10_PZ_SCHEDONOTES,F9_10_SCHED_O_X,15,Schedule O contains a response to a question in Part II,[InfoInScheduleOPartII] Part II,F990-EZ-PART-02-LINE-00,F990-EZ,PZ,PART-10,Line 00,CheckboxType,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIIInd,F9_10_PZ_SCHEDONOTES,F9_10_SCHED_O_X,15,Schedule O contains a response to a question in Part II,[InfoInScheduleOPartIIInd] Part II,F990-EZ-PART-02-LINE-00,F990-EZ,PZ,PART-10,Line 00,CheckboxType,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/InfoInScheduleOPartX,F9_10_PC_ININSCOPPAX,F9_10_SCHED_O_X,15,Schedule O contains a response to a question in Part X,[InfoInScheduleOPartX] Part X,F990-PC-PART-10-LINE-00,F990-PC,PZ,PART-10,Line 00,,checkbox,ONE,F9-P10-T00-BALANCE-SHEET,,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
