Version,Source,Xpath,Type,Description,Line,MinOccur,MaxOccur
2021v4.2,IRS990,Return/ReturnData/IRS990/PYGrantsAndSimilarPaidAmt,USAmountType,Grants and similar amounts - prior year,Part I Line 13,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CYGrantsAndSimilarPaidAmt,USAmountType,Grants and similar amounts - current year,Part I Line 13,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PYBenefitsPaidToMembersAmt,USAmountType,Benefits paid to members - prior year,Part I Line 14,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CYBenefitsPaidToMembersAmt,USAmountType,Benefits paid to members - current year,Part I Line 14,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/RoyaltiesGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/RoyaltiesGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PYSalariesCompEmpBnftPaidAmt,USAmountType,"Salaries, etc - prior year",Part I Line 15,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/RoyaltiesGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/RoyaltiesGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CYSalariesCompEmpBnftPaidAmt,USAmountType,"Salaries, etc - current year",Part I Line 15,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForServicesOtherGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForServicesProfFundraising/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForServicesOtherGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PYTotalProfFndrsngExpnsAmt,USAmountType,Total professional fundraising expense - prior year,Part I Line 16a,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForServicesOtherGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForServicesOtherGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/FeesForServicesProfFundraising/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AdvertisingGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CYTotalProfFndrsngExpnsAmt,USAmountType,Total professional fundraising expense - current year,Part I Line 16a,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AdvertisingGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ScheduleORequiredInd,BooleanType,Governing body and public disclosure explained in Schedule O?,Part IV Line 38,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IncmFromInvestBondProceedsGrp/UnrelatedBusinessRevenueAmt,USAmountType,Unrelated business revenue,Part VIII Column (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TrnsfrExmptNonChrtblRltdOrgInd,BooleanType,Any transfers to exempt non-charitable org?,Part IV Line 36,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherLiabilitiesGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/Form990TFiledInd,BooleanType,Form 990-T filed?,Part V Line 3b,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ConferencesMeetingsGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ConferencesMeetingsGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InfoInScheduleOPartVInd,CheckboxType,Schedule O contains a response to a question in Part V,Part V,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InterestGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InterestGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ForeignFinancialAccountInd,BooleanType,Foreign financial account?,Part V Line 4a,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InterestGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IRPDocumentCnt,CountType,Number forms transmitted with 1096,Part V Line 1a,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InterestGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IRPDocumentW2GCnt,CountType,Number W-2Gs included in 1a,Part V Line 1b,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PaymentsToAffiliatesGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BackupWthldComplianceInd,BooleanType,Compliance with backup witholding?,Part V Line 1c,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PaymentsToAffiliatesGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/EmployeeCnt,CountType,Number of employees,Part V Line 2a,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PaymentsToAffiliatesGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/EmploymentTaxReturnsFiledInd,BooleanType,Employment tax returns filed?,Part V Line 2b,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PaymentsToAffiliatesGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/UnrelatedBusIncmOverLimitInd,BooleanType,Unrelated business income?,Part V Line 3a,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/DepreciationDepletionGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/DepreciationDepletionGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/DepreciationDepletionGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/DepreciationDepletionGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InsuranceGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InsuranceGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InsuranceGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InsuranceGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherExpensesGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherExpensesGrp/Desc,LineExplanationType,Description,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherExpensesGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherExpensesGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherExpensesGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AllOtherExpensesGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AllOtherExpensesGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AllOtherExpensesGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AllOtherExpensesGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/TotalAmt,USAmountType,Total,col (A),1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalJointCostsGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalJointCostsGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalJointCostsGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TotalJointCostsGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CashNonInterestBearingGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CashNonInterestBearingGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/SavingsAndTempCashInvstGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/SavingsAndTempCashInvstGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PledgesAndGrantsReceivableGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PledgesAndGrantsReceivableGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AccountsReceivableGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/AccountsReceivableGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ReceivablesFromOfficersEtcGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ReceivablesFromOfficersEtcGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/RcvblFromDisqualifiedPrsnGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/RcvblFromDisqualifiedPrsnGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OthNotesLoansReceivableNetGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OthNotesLoansReceivableNetGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InventoriesForSaleOrUseGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InventoriesForSaleOrUseGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PrepaidExpensesDefrdChargesGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PrepaidExpensesDefrdChargesGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/LandBldgEquipBasisNetGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/LandBldgEquipBasisNetGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InvestmentsPubTradedSecGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InvestmentsPubTradedSecGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InvestmentsOtherSecuritiesGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InvestmentsOtherSecuritiesGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InvestmentsProgramRelatedGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/InvestmentsProgramRelatedGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IntangibleAssetsGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IntangibleAssetsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherAssetsTotalGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OtherAssetsTotalGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/GrantsPayableGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/GrantsPayableGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/UnsecuredNotesLoansPayableGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/UnsecuredNotesLoansPayableGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/MortgNotesPyblScrdInvstPropGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/MortgNotesPyblScrdInvstPropGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/DeferredRevenueGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/DeferredRevenueGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TaxExemptBondLiabilitiesGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TaxExemptBondLiabilitiesGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/EscrowAccountLiabilityGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/EscrowAccountLiabilityGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/LoansFromOfficersDirectorsGrp/EOYAmt,USAmountType,Ending of year,Part X Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/LoansFromOfficersDirectorsGrp/BOYAmt,USAmountType,Beginnning of year,Part X Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IncmFromInvestBondProceedsGrp/RelatedOrExemptFuncIncomeAmt,USAmountType,Related or exempt function revenue,Part VIII Column (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IncmFromInvestBondProceedsGrp/TotalRevenueColumnAmt,USAmountType,Total revenue,Part VIII Column (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/IncmFromInvestBondProceedsGrp/ExclusionAmt,USAmountType,"Excluded by section 512, 513, or 514: amount",Part VIII Column (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CYTotalFundraisingExpenseAmt,USAmountType,Total fundraising expense - current year,Part I Line 16b,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OfficeExpensesGrp/TotalAmt,USAmountType,Total,col (A),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OfficeExpensesGrp/FundraisingAmt,USAmountType,Fundraising,col (D),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PYOtherExpensesAmt,USAmountType,Other expenses - prior year,Part I Line 17,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OfficeExpensesGrp/ProgramServicesAmt,USAmountType,Program services,col (B),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/OfficeExpensesGrp/ManagementAndGeneralAmt,USAmountType,Management and general,col (C),0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CYOtherExpensesAmt,USAmountType,Other expenses - current year,Part I Line 17,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/PYTotalExpensesAmt,USAmountType,Total Expenses - prior year,Part I Line 18,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/CityNm,CityType,None,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCd,ZIPCodeType,None,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/CYTotalExpensesAmt,USAmountType,Total Expenses - current year,Part I Line 18,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/StateAbbreviationCd,StateType,None,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ForeignCountryCd,CountryType,Name of foreign country,Part V Line 4b,0,100
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/PhoneNum,PhoneNumberType,Telephone number,Part VI Section C Line 20,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/CountryCd,CountryType,Country,None,None,None
2021v4.2,IRS990,Return/ReturnData/IRS990/ProhibitedTaxShelterTransInd,BooleanType,Prohibited tax shelter transaction?,Part V Line 5a,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ProvinceOrStateNm,TextType,Province or state,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd,TextType,Postal code,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/TaxablePartyNotificationInd,BooleanType,Taxable party notification?,Part V Line 5b,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/Form8886TFiledInd,BooleanType,Form 8886-T filed?,Part V Line 5c,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/NondeductibleContributionsInd,BooleanType,Non-deductible contributions?,Part V Line 6a,1,None
2021v4.2,IRS990,Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/CityNm,StringType,City,None,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/NondeductibleContriDisclInd,BooleanType,Non-deduct. disclosure?,Part V Line 6b,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/QuidProQuoContributionsInd,BooleanType,Quid pro quo contributions?,Part V Line 7a,0,None
2021v4.2,IRS990,Return/ReturnData/IRS990/QuidProQuoContriDisclInd,BooleanType,Quid pro quo disclosure?,Part V Line 7b,0,None
